epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
117,72563.8,0.93104,0.46481,0.9343,0.86841,0.78517,0.84708,0.49948,1.22051,0.55368,1.0519,0.0006172,0.0006172,0.0006172
118,73184.3,0.92596,0.46454,0.93099,0.83319,0.79442,0.84327,0.49317,1.22164,0.55423,1.05124,0.0006139,0.0006139,0.0006139
119,73804.5,0.93066,0.46417,0.93265,0.84127,0.77307,0.8405,0.4906,1.2227,0.55624,1.05285,0.0006106,0.0006106,0.0006106
120,74425.7,0.92879,0.46125,0.93423,0.87985,0.75688,0.84173,0.49059,1.22428,0.55567,1.0536,0.0006073,0.0006073,0.0006073
121,75045.5,0.91974,0.45773,0.93046,0.86339,0.76347,0.83976,0.49017,1.22529,0.55259,1.05313,0.000604,0.000604,0.000604
122,75665.4,0.91339,0.45791,0.92635,0.86121,0.76605,0.84135,0.48576,1.22569,0.55575,1.0521,0.0006007,0.0006007,0.0006007
123,76285,0.9162,0.45637,0.92686,0.85877,0.77846,0.84183,0.49328,1.22994,0.55359,1.05461,0.0005974,0.0005974,0.0005974
124,76904.8,0.91085,0.45392,0.926,0.87682,0.76676,0.84024,0.49222,1.22652,0.55796,1.05472,0.0005941,0.0005941,0.0005941
125,77525.7,0.91808,0.45703,0.92938,0.86644,0.77568,0.84513,0.49384,1.22424,0.55405,1.05436,0.0005908,0.0005908,0.0005908
126,78145.6,0.91165,0.45307,0.92754,0.88378,0.76634,0.84484,0.49082,1.22395,0.55345,1.0543,0.0005875,0.0005875,0.0005875
127,78765.6,0.90699,0.45583,0.92308,0.8683,0.76683,0.84565,0.48651,1.22594,0.5554,1.05509,0.0005842,0.0005842,0.0005842
128,79385.5,0.90166,0.45233,0.92196,0.85334,0.7789,0.8424,0.4853,1.22688,0.55509,1.0549,0.0005809,0.0005809,0.0005809
129,80005,0.90304,0.44776,0.9222,0.86655,0.76818,0.83802,0.4857,1.23064,0.55551,1.0564,0.0005776,0.0005776,0.0005776
130,80625.3,0.89782,0.4462,0.92038,0.84145,0.79286,0.84455,0.48827,1.2318,0.55674,1.05925,0.0005743,0.0005743,0.0005743
131,81243.6,0.89395,0.44568,0.92057,0.79955,0.81242,0.84224,0.48729,1.23199,0.55441,1.0599,0.000571,0.000571,0.000571
132,81863.3,0.89371,0.44435,0.92195,0.86917,0.78867,0.84885,0.4861,1.23368,0.55529,1.05952,0.0005677,0.0005677,0.0005677
133,82483.5,0.89298,0.44429,0.92042,0.87192,0.78276,0.84693,0.48842,1.23287,0.55391,1.06105,0.0005644,0.0005644,0.0005644
134,83104,0.8826,0.44017,0.91901,0.84925,0.80334,0.84836,0.49328,1.23075,0.5547,1.0614,0.0005611,0.0005611,0.0005611
135,83722.6,0.87876,0.43979,0.9188,0.87647,0.77915,0.84722,0.48814,1.23127,0.55595,1.06129,0.0005578,0.0005578,0.0005578
136,84343.2,0.88025,0.44091,0.91809,0.86983,0.77018,0.84895,0.49228,1.22955,0.55394,1.06176,0.0005545,0.0005545,0.0005545
137,84962,0.87554,0.437,0.9153,0.84599,0.79383,0.85024,0.4918,1.22683,0.5508,1.06122,0.0005512,0.0005512,0.0005512
138,85582.5,0.87926,0.4401,0.91511,0.84433,0.79686,0.84699,0.49055,1.22732,0.55199,1.06209,0.0005479,0.0005479,0.0005479
139,86202.4,0.86984,0.43782,0.91535,0.86078,0.79448,0.8478,0.4934,1.22931,0.55123,1.06383,0.0005446,0.0005446,0.0005446
140,86821,0.86831,0.43556,0.91328,0.85337,0.79675,0.8462,0.49227,1.23058,0.55214,1.06434,0.0005413,0.0005413,0.0005413
141,87442.3,0.86519,0.43189,0.91185,0.87678,0.77691,0.84594,0.49266,1.23119,0.55289,1.06446,0.000538,0.000538,0.000538
142,88061.6,0.85921,0.42644,0.91164,0.8633,0.78795,0.84809,0.48903,1.233,0.55162,1.06565,0.0005347,0.0005347,0.0005347
143,88681.8,0.85944,0.42914,0.91227,0.87507,0.76785,0.84456,0.48774,1.23277,0.55146,1.06556,0.0005314,0.0005314,0.0005314
144,89301.9,0.85825,0.42769,0.90912,0.86984,0.77458,0.84436,0.48861,1.23301,0.55087,1.06682,0.0005281,0.0005281,0.0005281
145,89922.9,0.85013,0.42479,0.90938,0.869,0.78574,0.84492,0.49179,1.23212,0.54992,1.06672,0.0005248,0.0005248,0.0005248
146,90543.5,0.84595,0.42282,0.90794,0.85085,0.81144,0.8484,0.49685,1.23211,0.55174,1.06601,0.0005215,0.0005215,0.0005215
147,91163.7,0.85328,0.42487,0.90703,0.84752,0.81223,0.84756,0.49542,1.23403,0.5526,1.06654,0.0005182,0.0005182,0.0005182
148,91784,0.84127,0.42205,0.90709,0.85009,0.81534,0.8484,0.49739,1.23349,0.55138,1.06653,0.0005149,0.0005149,0.0005149
149,92404.8,0.84813,0.42516,0.90969,0.86615,0.78779,0.85017,0.49946,1.23362,0.5514,1.06701,0.0005116,0.0005116,0.0005116
150,93024.1,0.84723,0.42192,0.90845,0.85689,0.79754,0.85092,0.49798,1.23207,0.55053,1.06688,0.0005083,0.0005083,0.0005083
151,93644.8,0.83466,0.42078,0.9068,0.86065,0.79684,0.85035,0.49719,1.23307,0.55036,1.06718,0.000505,0.000505,0.000505
152,94265.1,0.8339,0.41775,0.90357,0.85331,0.79865,0.84908,0.49666,1.23243,0.54907,1.06758,0.0005017,0.0005017,0.0005017
153,94885.1,0.84043,0.42024,0.90578,0.85731,0.80122,0.85005,0.4956,1.23199,0.54845,1.06758,0.0004984,0.0004984,0.0004984
154,95505.6,0.83109,0.41489,0.90348,0.85412,0.80642,0.85051,0.49863,1.23178,0.54936,1.06756,0.0004951,0.0004951,0.0004951
155,96126.1,0.83088,0.41374,0.90206,0.85513,0.80581,0.85206,0.50026,1.23174,0.5501,1.06741,0.0004918,0.0004918,0.0004918
156,96750.2,0.82474,0.41438,0.90193,0.85622,0.80489,0.85252,0.49755,1.23183,0.5503,1.06807,0.0004885,0.0004885,0.0004885
157,97370.8,0.82954,0.41395,0.90084,0.86273,0.79932,0.84433,0.49469,1.23139,0.55033,1.06862,0.0004852,0.0004852,0.0004852
158,97990.4,0.81765,0.40818,0.90156,0.85881,0.80343,0.84628,0.4951,1.23128,0.55133,1.06895,0.0004819,0.0004819,0.0004819
159,98609.9,0.82014,0.40981,0.90045,0.84521,0.80697,0.84812,0.4984,1.23096,0.55002,1.06872,0.0004786,0.0004786,0.0004786
160,99229.9,0.81836,0.40848,0.90077,0.86785,0.78599,0.84722,0.49689,1.23112,0.54908,1.06905,0.0004753,0.0004753,0.0004753
161,99850.7,0.81195,0.4063,0.8965,0.8772,0.77925,0.84425,0.49896,1.23115,0.55013,1.06916,0.000472,0.000472,0.000472
162,100472,0.81321,0.40737,0.89651,0.87227,0.78498,0.84438,0.49818,1.23212,0.55131,1.06947,0.0004687,0.0004687,0.0004687
163,101091,0.79746,0.3986,0.896,0.8765,0.78115,0.84703,0.49701,1.23301,0.55215,1.07104,0.0004654,0.0004654,0.0004654
164,101711,0.80175,0.40127,0.89518,0.85515,0.7937,0.84559,0.49906,1.23212,0.55217,1.0708,0.0004621,0.0004621,0.0004621
165,102331,0.80742,0.4041,0.89692,0.8497,0.79924,0.8443,0.49664,1.23236,0.55284,1.07099,0.0004588,0.0004588,0.0004588
166,102951,0.79417,0.39925,0.89547,0.84607,0.80081,0.84398,0.49893,1.233,0.55339,1.07123,0.0004555,0.0004555,0.0004555
167,103571,0.79362,0.39681,0.8919,0.84392,0.8024,0.84343,0.49849,1.2348,0.55374,1.07169,0.0004522,0.0004522,0.0004522
168,104190,0.79748,0.39822,0.89582,0.84442,0.80385,0.84527,0.4992,1.23595,0.55451,1.07205,0.0004489,0.0004489,0.0004489
169,104811,0.79071,0.39544,0.89161,0.88277,0.76633,0.84414,0.49892,1.23633,0.55562,1.07199,0.0004456,0.0004456,0.0004456
170,105431,0.79068,0.39421,0.89093,0.89123,0.76136,0.84268,0.49883,1.23696,0.55525,1.07219,0.0004423,0.0004423,0.0004423
171,106052,0.78417,0.39354,0.89054,0.88274,0.7651,0.84159,0.49773,1.23594,0.55426,1.07199,0.000439,0.000439,0.000439
172,106671,0.78283,0.39238,0.89157,0.88502,0.76612,0.84058,0.49793,1.23462,0.55392,1.07185,0.0004357,0.0004357,0.0004357
173,107293,0.79234,0.39812,0.88963,0.89089,0.75963,0.84341,0.49945,1.23495,0.5534,1.07242,0.0004324,0.0004324,0.0004324
174,107913,0.7785,0.3925,0.88824,0.88971,0.76237,0.84535,0.50334,1.23443,0.55308,1.0725,0.0004291,0.0004291,0.0004291
175,108535,0.78394,0.39347,0.88717,0.8898,0.76449,0.84796,0.50418,1.23442,0.5525,1.07269,0.0004258,0.0004258,0.0004258
176,109159,0.77859,0.39062,0.88663,0.88232,0.76632,0.84695,0.50524,1.23515,0.55304,1.0729,0.0004225,0.0004225,0.0004225
177,109782,0.77768,0.39239,0.89065,0.87851,0.76935,0.84775,0.50486,1.23562,0.55343,1.07306,0.0004192,0.0004192,0.0004192
178,110402,0.769,0.38709,0.88793,0.88088,0.77018,0.84852,0.50552,1.23624,0.55293,1.07324,0.0004159,0.0004159,0.0004159
179,111025,0.77572,0.3906,0.88734,0.88987,0.76389,0.84907,0.50545,1.23653,0.55336,1.0738,0.0004126,0.0004126,0.0004126
180,111648,0.76618,0.38566,0.88571,0.88673,0.76713,0.84897,0.50473,1.23703,0.55317,1.07425,0.0004093,0.0004093,0.0004093
181,112268,0.76569,0.38451,0.88471,0.88478,0.77285,0.85029,0.50529,1.237,0.55293,1.07467,0.000406,0.000406,0.000406
182,112886,0.76048,0.38257,0.88255,0.87911,0.77687,0.84855,0.50368,1.23599,0.55321,1.07379,0.0004027,0.0004027,0.0004027
