epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,353670,0.73656,0.31654,1.06939,0.95661,0.96094,0.98247,0.70865,1.15029,0.38691,1.52603,0.0003928,0.0003928,0.0003928
186,355558,0.74052,0.31792,1.07411,0.95663,0.96111,0.98246,0.70799,1.15046,0.38705,1.5273,0.0003895,0.0003895,0.0003895
187,357452,0.73031,0.31417,1.06556,0.95674,0.9609,0.98246,0.70838,1.15082,0.38704,1.52876,0.0003862,0.0003862,0.0003862
188,359343,0.72835,0.3131,1.06421,0.95663,0.96108,0.98257,0.70828,1.15121,0.38716,1.53037,0.0003829,0.0003829,0.0003829
189,361237,0.72773,0.31369,1.06646,0.95652,0.96111,0.98259,0.70794,1.15152,0.38734,1.53179,0.0003796,0.0003796,0.0003796
190,363128,0.7305,0.31474,1.06708,0.95632,0.96058,0.98248,0.70807,1.15189,0.38739,1.53322,0.0003763,0.0003763,0.0003763
191,365019,0.72712,0.31474,1.06307,0.95615,0.96035,0.98232,0.70844,1.15234,0.38752,1.5349,0.000373,0.000373,0.000373
192,366915,0.72735,0.31414,1.06548,0.95617,0.95999,0.98226,0.70886,1.15262,0.38765,1.5363,0.0003697,0.0003697,0.0003697
193,368814,0.72439,0.31294,1.06464,0.95657,0.95987,0.98207,0.7086,1.15289,0.3878,1.5377,0.0003664,0.0003664,0.0003664
194,370710,0.72127,0.31125,1.05917,0.9568,0.9598,0.98195,0.70818,1.15327,0.3879,1.53925,0.0003631,0.0003631,0.0003631
195,372604,0.72432,0.31364,1.06426,0.95691,0.95965,0.98184,0.70802,1.15352,0.38801,1.54068,0.0003598,0.0003598,0.0003598
196,374496,0.71686,0.30771,1.05493,0.95792,0.9588,0.98191,0.70826,1.15388,0.38799,1.54218,0.0003565,0.0003565,0.0003565
197,376387,0.71468,0.30898,1.05851,0.95777,0.95851,0.98178,0.70829,1.15409,0.38813,1.54347,0.0003532,0.0003532,0.0003532
198,378282,0.71432,0.30808,1.05843,0.95755,0.95868,0.98174,0.708,1.15427,0.38835,1.54481,0.0003499,0.0003499,0.0003499
199,380174,0.71095,0.30739,1.05418,0.95835,0.95885,0.98201,0.70794,1.15467,0.38848,1.5463,0.0003466,0.0003466,0.0003466
200,382066,0.70751,0.30602,1.05525,0.95899,0.95788,0.98184,0.70847,1.15503,0.38869,1.54791,0.0003433,0.0003433,0.0003433
201,383963,0.71383,0.30797,1.05583,0.95786,0.95821,0.98165,0.70848,1.15509,0.38893,1.54892,0.00034,0.00034,0.00034
202,385861,0.70782,0.30568,1.05035,0.95785,0.95857,0.98181,0.70835,1.15541,0.38918,1.55044,0.0003367,0.0003367,0.0003367
203,387755,0.70393,0.30467,1.05555,0.95751,0.95868,0.98184,0.70855,1.15568,0.38923,1.55205,0.0003334,0.0003334,0.0003334
204,389652,0.70629,0.30583,1.05392,0.95754,0.95851,0.98185,0.70811,1.15609,0.38934,1.55359,0.0003301,0.0003301,0.0003301
205,391547,0.69868,0.30246,1.04731,0.95743,0.95845,0.98185,0.70774,1.15638,0.38942,1.55503,0.0003268,0.0003268,0.0003268
206,393440,0.69984,0.30198,1.04688,0.95741,0.95868,0.98179,0.70777,1.15668,0.38936,1.55649,0.0003235,0.0003235,0.0003235
207,395331,0.701,0.30308,1.05098,0.95747,0.95857,0.98171,0.70846,1.15695,0.38956,1.55799,0.0003202,0.0003202,0.0003202
208,397220,0.69423,0.3007,1.04791,0.95718,0.95857,0.98179,0.70859,1.15726,0.38963,1.55948,0.0003169,0.0003169,0.0003169
209,399109,0.69479,0.30227,1.04721,0.95722,0.95857,0.98178,0.70865,1.15759,0.38979,1.56094,0.0003136,0.0003136,0.0003136
210,401007,0.69286,0.29937,1.04342,0.95677,0.9591,0.98175,0.70875,1.15783,0.39008,1.56241,0.0003103,0.0003103,0.0003103
211,402906,0.69505,0.30132,1.04479,0.95698,0.95916,0.98181,0.70898,1.15799,0.39027,1.56376,0.000307,0.000307,0.000307
212,404801,0.69074,0.30165,1.04127,0.95677,0.95917,0.98188,0.70887,1.15808,0.39039,1.56507,0.0003037,0.0003037,0.0003037
213,406700,0.68539,0.29897,1.04084,0.9568,0.95916,0.9819,0.70849,1.15831,0.39049,1.5666,0.0003004,0.0003004,0.0003004
214,408598,0.68974,0.29924,1.04254,0.95712,0.95904,0.98178,0.70858,1.15861,0.39063,1.56805,0.0002971,0.0002971,0.0002971
215,410495,0.68515,0.29865,1.04281,0.95789,0.95868,0.98184,0.70845,1.1589,0.39068,1.56953,0.0002938,0.0002938,0.0002938
216,412396,0.68337,0.29619,1.04007,0.95798,0.95857,0.98183,0.70838,1.15906,0.39085,1.57102,0.0002905,0.0002905,0.0002905
217,414296,0.67875,0.29691,1.03699,0.958,0.95868,0.9817,0.70818,1.15915,0.39103,1.57224,0.0002872,0.0002872,0.0002872
218,416196,0.6764,0.29566,1.03841,0.95592,0.96031,0.98178,0.70821,1.15941,0.3911,1.57365,0.0002839,0.0002839,0.0002839
219,418096,0.67862,0.29698,1.0333,0.95573,0.96023,0.98173,0.70829,1.1597,0.3912,1.57517,0.0002806,0.0002806,0.0002806
220,419996,0.67629,0.29547,1.03479,0.9559,0.95992,0.98171,0.70804,1.15994,0.39131,1.57666,0.0002773,0.0002773,0.0002773
221,421898,0.67275,0.29379,1.03407,0.95645,0.96011,0.9818,0.70778,1.16027,0.39142,1.57835,0.000274,0.000274,0.000274
222,423797,0.67521,0.29526,1.03617,0.95683,0.95987,0.98179,0.70748,1.16046,0.39159,1.57971,0.0002707,0.0002707,0.0002707
223,425699,0.66586,0.29004,1.02832,0.95692,0.95987,0.98169,0.70796,1.16076,0.39179,1.58131,0.0002674,0.0002674,0.0002674
224,427598,0.6706,0.29264,1.03199,0.95648,0.96047,0.98166,0.70805,1.16097,0.39198,1.58282,0.0002641,0.0002641,0.0002641
225,429497,0.66744,0.29112,1.0283,0.95683,0.96023,0.98165,0.70855,1.16123,0.39226,1.58434,0.0002608,0.0002608,0.0002608
226,431393,0.66283,0.28838,1.02672,0.95682,0.96032,0.98159,0.70861,1.16154,0.39257,1.58594,0.0002575,0.0002575,0.0002575
227,433295,0.6651,0.29101,1.02921,0.95672,0.96023,0.98151,0.70802,1.16183,0.3928,1.58752,0.0002542,0.0002542,0.0002542
228,435193,0.66017,0.28999,1.02554,0.95639,0.96035,0.98138,0.70807,1.16216,0.39284,1.5892,0.0002509,0.0002509,0.0002509
229,437096,0.65562,0.28775,1.02205,0.95612,0.96047,0.98144,0.70817,1.16243,0.39301,1.59071,0.0002476,0.0002476,0.0002476
230,439000,0.65639,0.28781,1.02245,0.95584,0.96023,0.98136,0.70832,1.16281,0.39327,1.59224,0.0002443,0.0002443,0.0002443
231,440905,0.65881,0.28988,1.0255,0.95574,0.96035,0.98137,0.70825,1.16305,0.3933,1.59379,0.000241,0.000241,0.000241
232,442809,0.65299,0.28701,1.02418,0.95575,0.9607,0.98125,0.70797,1.16338,0.3936,1.59538,0.0002377,0.0002377,0.0002377
233,444713,0.65623,0.28859,1.02045,0.95494,0.96106,0.98133,0.70832,1.1636,0.39374,1.59697,0.0002344,0.0002344,0.0002344
234,446615,0.65466,0.28835,1.02175,0.95519,0.96082,0.98127,0.70818,1.16393,0.3939,1.59867,0.0002311,0.0002311,0.0002311
235,448511,0.65028,0.28429,1.01797,0.95557,0.96047,0.98114,0.70795,1.16428,0.39401,1.60037,0.0002278,0.0002278,0.0002278
236,450407,0.64912,0.28623,1.01918,0.95534,0.96058,0.98088,0.70748,1.1645,0.39423,1.60193,0.0002245,0.0002245,0.0002245
237,452305,0.65056,0.28541,1.0204,0.95525,0.96059,0.98072,0.70752,1.16472,0.3944,1.60355,0.0002212,0.0002212,0.0002212
238,454209,0.64397,0.28387,1.01448,0.95547,0.96044,0.98077,0.70725,1.16493,0.39456,1.60512,0.0002179,0.0002179,0.0002179
239,456112,0.64914,0.28565,1.02132,0.95542,0.96047,0.98091,0.70748,1.16524,0.39486,1.60669,0.0002146,0.0002146,0.0002146
240,458016,0.64138,0.28364,1.01596,0.95568,0.96058,0.98083,0.70773,1.16548,0.39509,1.60828,0.0002113,0.0002113,0.0002113
241,459920,0.63712,0.28129,1.01301,0.9557,0.96023,0.98083,0.70763,1.16571,0.39542,1.60992,0.000208,0.000208,0.000208
242,461821,0.63949,0.28182,1.01372,0.95566,0.95999,0.98092,0.7073,1.16613,0.39561,1.61169,0.0002047,0.0002047,0.0002047
243,463724,0.64171,0.28319,1.01397,0.95572,0.95987,0.98088,0.70708,1.16646,0.39587,1.61331,0.0002014,0.0002014,0.0002014
244,465628,0.63397,0.27919,1.01172,0.95556,0.95978,0.98083,0.70683,1.16691,0.39623,1.61508,0.0001981,0.0001981,0.0001981
245,467533,0.63708,0.28262,1.01303,0.95588,0.95944,0.98078,0.70692,1.16738,0.39653,1.61681,0.0001948,0.0001948,0.0001948
246,469438,0.63441,0.28216,1.01244,0.95631,0.95884,0.98075,0.70649,1.1677,0.39684,1.61847,0.0001915,0.0001915,0.0001915
247,471344,0.63418,0.28003,1.00846,0.95642,0.95877,0.98081,0.70637,1.16808,0.39698,1.62018,0.0001882,0.0001882,0.0001882
248,473246,0.62895,0.27935,1.00955,0.95716,0.95797,0.98096,0.70678,1.16834,0.39713,1.62186,0.0001849,0.0001849,0.0001849
249,475150,0.62793,0.27774,1.00598,0.95752,0.95793,0.98086,0.70658,1.16877,0.39735,1.62363,0.0001816,0.0001816,0.0001816
250,477052,0.63035,0.279,1.00822,0.95757,0.95785,0.9808,0.70676,1.16908,0.39754,1.62532,0.0001783,0.0001783,0.0001783
251,478956,0.62355,0.27794,1.00616,0.95772,0.95773,0.9808,0.70616,1.16947,0.39797,1.62708,0.000175,0.000175,0.000175
252,480850,0.62506,0.27713,1.00705,0.95754,0.95773,0.9806,0.70619,1.16976,0.3983,1.62866,0.0001717,0.0001717,0.0001717
253,482742,0.62263,0.27554,1.00168,0.9576,0.95785,0.98073,0.70584,1.17007,0.3986,1.63035,0.0001684,0.0001684,0.0001684
254,484631,0.61995,0.27413,1.00345,0.95704,0.9575,0.98054,0.70568,1.17041,0.39889,1.63208,0.0001651,0.0001651,0.0001651
255,486519,0.62213,0.27691,1.00315,0.95655,0.95809,0.98049,0.70593,1.17063,0.39903,1.63359,0.0001618,0.0001618,0.0001618
256,488407,0.6205,0.27521,1.00236,0.95628,0.95823,0.98048,0.70598,1.171,0.39905,1.6353,0.0001585,0.0001585,0.0001585
257,490294,0.61728,0.27292,0.99843,0.95636,0.95857,0.98059,0.70582,1.1712,0.39939,1.6369,0.0001552,0.0001552,0.0001552
258,492181,0.62176,0.27527,1.00405,0.9564,0.95848,0.98049,0.7057,1.17151,0.39965,1.63852,0.0001519,0.0001519,0.0001519
259,494069,0.61593,0.27385,1.00136,0.95652,0.95857,0.98041,0.70515,1.17176,0.39992,1.6401,0.0001486,0.0001486,0.0001486
